id,order_id,variant_id,product_id,sku,title,name,variant_title,quantity,price,total_discount,tax_lines,fulfillment_status,requires_shipping,taxable,gift_card,properties,vendor
500329901,5003299,2000142,1000042,OJ-0042-S-OLI,Pacific Jacket 15,Pacific Jacket 15 - S / Olive,S / Olive,1,304.81,5.37,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 23.96}]",fulfilled,True,True,False,[],Northwind Co.
500329902,5003299,2002297,1000371,BP-0371-XS-OLI,Cargo Pant 22,Cargo Pant 22 - XS / Olive,XS / Olive,1,62.75,2.0,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.86}]",fulfilled,True,True,False,[],Northwind Co.
500330000,5003300,2000512,1000100,TT-0100-XS-BLA,Boxy T-Shirt 6,Boxy T-Shirt 6 - XS / Black,XS / Black,1,46.51,2.25,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.54}]",fulfilled,True,True,False,[],Northwind Co.
500330001,5003300,2000569,1000106,TT-0106-S-NAV,Relaxed T-Shirt 12,Relaxed T-Shirt 12 - S / Navy,S / Navy,1,30.2,0.96,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 2.34}]",fulfilled,True,True,False,[],Northwind Co.
500330002,5003300,2001808,1000301,BJ-0301-32-DAR,Wide-Leg Jean 12,Wide-Leg Jean 12 - 32 / Dark Wash,32 / Dark Wash,2,90.43,5.22,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 14.05}]",fulfilled,True,True,False,[],Northwind Co.
500330100,5003301,2001786,1000297,BJ-0297-31-IND,Slim Jean 8,Slim Jean 8 - 31 / Indigo,31 / Indigo,1,115.48,1.2,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.14}]",fulfilled,True,True,False,[],Northwind Co.
500330101,5003301,2000263,1000062,OJ-0062-S-OLI,Field Jacket 35,Field Jacket 35 - S / Olive,S / Olive,1,204.64,6.84,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.82}]",fulfilled,True,True,False,[],Northwind Co.
500330102,5003301,2000113,1000039,OJ-0039-XS-BLA,Trail Jacket 12,Trail Jacket 12 - XS / Black,XS / Black,2,108.97,0.02,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 17.43}]",fulfilled,True,True,False,[],Northwind Co.
500330103,5003301,2000696,1000124,TT-0124-XS-SAG,Classic T-Shirt 30,Classic T-Shirt 30 - XS / Sage,XS / Sage,1,53.95,2.59,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.11}]",fulfilled,True,True,False,[],Northwind Co.
500330200,5003302,2003195,1000546,FS-0546-10-TAN,Low-Top Sneaker 43,Low-Top Sneaker 43 - 10 / Tan,10 / Tan,1,106.44,1.0,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.44}]",fulfilled,True,True,False,[],Northwind Co.
500330300,5003303,2003430,1000578,FD-0578-8-BLA,Strap Sandal 8,Strap Sandal 8 - 8 / Black,8 / Black,1,62.14,1.53,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.85}]",fulfilled,True,True,False,[],Northwind Co.
500330400,5003304,2001948,1000319,BJ-0319-29-LIG,Straight Jean 30,Straight Jean 30 - 29 / Light Wash,29 / Light Wash,1,93.32,0.33,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.44}]",fulfilled,True,True,False,[],Northwind Co.
500330500,5003305,2001901,1000313,BJ-0313-28-DAR,Relaxed Jean 24,Relaxed Jean 24 - 28 / Dark Wash,28 / Dark Wash,1,107.22,4.52,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.22}]",fulfilled,True,True,False,[],Northwind Co.
500330501,5003305,2003179,1000545,FS-0545-7-TAN,Everyday Sneaker 42,Everyday Sneaker 42 - 7 / Tan,7 / Tan,1,169.32,4.7,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 13.17}]",fulfilled,True,True,False,[],Northwind Co.
500330502,5003305,2001197,1000202,TS-0202-XS-CHA,Oversized Sweater 13,Oversized Sweater 13 - XS / Charcoal,XS / Charcoal,1,147.48,1.01,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 11.72}]",fulfilled,True,True,False,[],Northwind Co.
500330600,5003306,2001199,1000202,TS-0202-S-SLA,Oversized Sweater 13,Oversized Sweater 13 - S / Slate,S / Slate,1,143.37,1.45,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 11.35}]",fulfilled,True,True,False,[],Northwind Co.
500330601,5003306,2003577,1000596,LE-0596-M-BLA,Collector Variou 11,Collector Variou 11 - M / Black,M / Black,1,238.43,10.0,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 18.27}]",fulfilled,True,True,False,[],Northwind Co.
500330700,5003307,2000995,1000174,TT-0174-XL-SKY,Organic T-Shirt 80,Organic T-Shirt 80 - XL / Sky Blue,XL / Sky Blue,2,32.13,1.47,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.02}]",fulfilled,True,True,False,[],Northwind Co.
500330701,5003307,2000170,1000046,OJ-0046-XS-OLI,Field Jacket 19,Field Jacket 19 - XS / Olive,XS / Olive,2,94.7,1.23,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.05}]",fulfilled,True,True,False,[],Northwind Co.
500330800,5003308,2002381,1000382,BP-0382-S-STO,Tech Pant 33,Tech Pant 33 - S / Stone,S / Stone,1,71.82,0.37,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.72}]",fulfilled,True,True,False,[],Northwind Co.
500330801,5003308,2000699,1000124,TT-0124-L-SAG,Classic T-Shirt 30,Classic T-Shirt 30 - L / Sage,L / Sage,1,37.07,0.86,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 2.9}]",fulfilled,True,True,False,[],Northwind Co.
500330802,5003308,2002021,1000326,BJ-0326-33-IND,Straight Jean 37,Straight Jean 37 - 33 / Indigo,33 / Indigo,1,117.5,2.73,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.18}]",fulfilled,True,True,False,[],Northwind Co.
500330900,5003309,2002229,1000356,BP-0356-XS-BLA,Field Pant 7,Field Pant 7 - XS / Black,XS / Black,2,81.93,4.66,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 12.74}]",fulfilled,True,True,False,[],Northwind Co.
500330901,5003309,2003152,1000540,FS-0540-10-GRA,Low-Top Sneaker 37,Low-Top Sneaker 37 - 10 / Gray,10 / Gray,2,99.54,1.59,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.8}]",fulfilled,True,True,False,[],Northwind Co.
500330902,5003309,2000428,1000084,OC-0084-XS-CAM,Belted Coat 12,Belted Coat 12 - XS / Camel,XS / Camel,1,246.21,4.12,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 19.37}]",fulfilled,True,True,False,[],Northwind Co.
500331000,5003310,2003257,1000554,FB-0554-7-BRO,Hiking Boot 6,Hiking Boot 6 - 7 / Brown,7 / Brown,1,268.07,4.48,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 21.09}]",fulfilled,True,True,False,[],Northwind Co.
500331001,5003310,2002336,1000374,BP-0374-S-CHA,Linen Pant 25,Linen Pant 25 - S / Charcoal,S / Charcoal,1,80.08,2.35,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.22}]",fulfilled,True,True,False,[],Northwind Co.
500331002,5003310,2002705,1000449,AH-0449-ONE-NAV,Beanie Hat 3,Beanie Hat 3 - One Size / Navy,One Size / Navy,1,46.69,1.64,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.6}]",fulfilled,True,True,False,[],Northwind Co.
500331003,5003310,2001713,1000287,TR-0287-XS-PLA,Oxford Shirt 43,Oxford Shirt 43 - XS / Plaid,XS / Plaid,2,73.52,7.1,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 11.2}]",fulfilled,True,True,False,[],Northwind Co.
500331100,5003311,2001842,1000307,BJ-0307-28-GRA,Tapered Jean 18,Tapered Jean 18 - 28 / Gray,28 / Gray,2,119.79,1.57,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 19.04}]",fulfilled,True,True,False,[],Northwind Co.
500331101,5003311,2001242,1000208,TS-0208-M-BUR,Ribbed Sweater 19,Ribbed Sweater 19 - M / Burgundy,M / Burgundy,1,90.98,2.3,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.09}]",fulfilled,True,True,False,[],Northwind Co.
500331102,5003311,2000569,1000106,TT-0106-S-NAV,Relaxed T-Shirt 12,Relaxed T-Shirt 12 - S / Navy,S / Navy,1,30.2,0.18,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 2.4}]",fulfilled,True,True,False,[],Northwind Co.
500331103,5003311,2001036,1000181,TT-0181-XS-TER,Organic T-Shirt 87,Organic T-Shirt 87 - XS / Terracotta,XS / Terracotta,1,47.38,0.15,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.78}]",fulfilled,True,True,False,[],Northwind Co.
500331200,5003312,2002061,1000333,BJ-0333-28-IND,Straight Jean 44,Straight Jean 44 - 28 / Indigo,28 / Indigo,2,107.68,0.99,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 17.15}]",fulfilled,True,True,False,[],Northwind Co.
500331201,5003312,2001930,1000317,BJ-0317-30-IND,Classic Jean 28,Classic Jean 28 - 30 / Indigo,30 / Indigo,2,92.84,6.22,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 14.36}]",fulfilled,True,True,False,[],Northwind Co.
500331300,5003313,2002198,1000351,BP-0351-L-NAV,Chino Pant 2,Chino Pant 2 - L / Navy,L / Navy,2,81.13,0.28,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 12.96}]",fulfilled,True,True,False,[],Northwind Co.
500331301,5003313,2002946,1000509,FS-0509-9-BLA,Everyday Sneaker 6,Everyday Sneaker 6 - 9 / Black,9 / Black,1,135.06,2.33,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.62}]",fulfilled,True,True,False,[],Northwind Co.
500331400,5003314,2002494,1000396,BS-0396-XL-WHI,Chino Short 2,Chino Short 2 - XL / White,XL / White,1,44.03,1.62,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.39}]",fulfilled,True,True,False,[],Northwind Co.
500331401,5003314,2001934,1000318,BJ-0318-28-BLA,Slim Jean 29,Slim Jean 29 - 28 / Black,28 / Black,1,136.28,4.93,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.51}]",fulfilled,True,True,False,[],Northwind Co.
500331402,5003314,2000676,1000121,TT-0121-XS-BLA,Boxy T-Shirt 27,Boxy T-Shirt 27 - XS / Black,XS / Black,1,53.81,2.1,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.14}]",fulfilled,True,True,False,[],Northwind Co.
500331500,5003315,2002052,1000331,BJ-0331-31-BLA,Classic Jean 42,Classic Jean 42 - 31 / Black,31 / Black,1,87.79,1.11,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.93}]",fulfilled,True,True,False,[],Northwind Co.
500331600,5003316,2000647,1000116,TT-0116-L-CRE,Essential T-Shirt 22,Essential T-Shirt 22 - L / Cream,L / Cream,1,55.22,1.46,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.3}]",fulfilled,True,True,False,[],Northwind Co.
500331601,5003316,2002694,1000440,AB-0440-ONE-NAV,Backpack Bag 24,Backpack Bag 24 - One Size / Navy,One Size / Navy,1,131.29,4.99,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.1}]",fulfilled,True,True,False,[],Northwind Co.
500331700,5003317,2001748,1000292,BJ-0292-33-IND,Relaxed Jean 3,Relaxed Jean 3 - 33 / Indigo,33 / Indigo,2,143.41,10.78,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 22.08}]",fulfilled,True,True,False,[],Northwind Co.
500331701,5003317,2002408,1000386,BP-0386-XXL-BLA,Chino Pant 37,Chino Pant 37 - XXL / Black,XXL / Black,3,115.78,1.31,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 27.68}]",fulfilled,True,True,False,[],Northwind Co.
500331800,5003318,2003112,1000533,FS-0533-9-NAV,Everyday Sneaker 30,Everyday Sneaker 30 - 9 / Navy,9 / Navy,2,191.04,18.88,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 29.06}]",fulfilled,True,True,False,[],Northwind Co.
500331801,5003318,2003347,1000563,FB-0563-7-BLA,Combat Boot 15,Combat Boot 15 - 7 / Black,7 / Black,1,277.15,9.46,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 21.42}]",fulfilled,True,True,False,[],Northwind Co.
500331802,5003318,2003010,1000520,FS-0520-10-NAV,Court Sneaker 17,Court Sneaker 17 - 10 / Navy,10 / Navy,1,202.58,5.09,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.8}]",fulfilled,True,True,False,[],Northwind Co.
500331803,5003318,2002367,1000379,BP-0379-XS-KHA,Chino Pant 30,Chino Pant 30 - XS / Khaki,XS / Khaki,1,104.09,1.93,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.17}]",fulfilled,True,True,False,[],Northwind Co.
500331900,5003319,2000130,1000040,OJ-0040-S-NAV,Summit Jacket 13,Summit Jacket 13 - S / Navy,S / Navy,3,317.75,19.19,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 74.72}]",fulfilled,True,True,False,[],Northwind Co.
500331901,5003319,2001213,1000205,TS-0205-XS-CAM,Lambswool Sweater 16,Lambswool Sweater 16 - XS / Camel,XS / Camel,3,96.21,5.66,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 22.64}]",fulfilled,True,True,False,[],Northwind Co.
500331902,5003319,2003696,1000616,LE-0616-M-CRE,Capsule Variou 31,Capsule Variou 31 - M / Cream,M / Cream,2,79.23,6.84,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 12.13}]",fulfilled,True,True,False,[],Northwind Co.
500331903,5003319,2002316,1000373,BP-0373-XS-BLA,Jogger Pant 24,Jogger Pant 24 - XS / Black,XS / Black,1,96.37,4.48,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.35}]",fulfilled,True,True,False,[],Northwind Co.
500331904,5003319,2002009,1000326,BJ-0326-29-IND,Straight Jean 37,Straight Jean 37 - 29 / Indigo,29 / Indigo,2,79.47,3.41,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 12.44}]",fulfilled,True,True,False,[],Northwind Co.
500332000,5003320,2002984,1000516,FS-0516-8-GRA,Low-Top Sneaker 13,Low-Top Sneaker 13 - 8 / Gray,8 / Gray,1,120.12,5.36,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.18}]",fulfilled,True,True,False,[],Northwind Co.
500332001,5003320,2003355,1000565,FB-0565-7-TAN,Chukka Boot 17,Chukka Boot 17 - 7 / Tan,7 / Tan,1,199.7,2.82,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.75}]",fulfilled,True,True,False,[],Northwind Co.
500332100,5003321,2001841,1000307,BJ-0307-28-LIG,Tapered Jean 18,Tapered Jean 18 - 28 / Light Wash,28 / Light Wash,1,134.51,5.46,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.32}]",fulfilled,True,True,False,[],Northwind Co.
500332101,5003321,2001519,1000253,TR-0253-M-OLI,Linen Shirt 9,Linen Shirt 9 - M / Olive,M / Olive,1,59.71,1.41,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.66}]",fulfilled,True,True,False,[],Northwind Co.
500332200,5003322,2003074,1000528,FS-0528-10-BLA,Low-Top Sneaker 25,Low-Top Sneaker 25 - 10 / Black,10 / Black,1,190.84,1.59,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.14}]",fulfilled,True,True,False,[],Northwind Co.
500332201,5003322,2001995,1000325,BJ-0325-30-DAR,Slim Jean 36,Slim Jean 36 - 30 / Dark Wash,30 / Dark Wash,1,102.7,1.3,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.11}]",fulfilled,True,True,False,[],Northwind Co.
500332300,5003323,2001303,1000218,TS-0218-S-BUR,Merino Sweater 29,Merino Sweater 29 - S / Burgundy,S / Burgundy,1,103.72,0.72,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.24}]",fulfilled,True,True,False,[],Northwind Co.
500332301,5003323,2002224,1000355,BP-0355-XXL-KHA,Trail Pant 6,Trail Pant 6 - XXL / Khaki,XXL / Khaki,1,61.96,2.44,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.76}]",fulfilled,True,True,False,[],Northwind Co.
500332302,5003323,2000104,1000037,OJ-0037-XL-NAV,Classic Jacket 10,Classic Jacket 10 - XL / Navy,XL / Navy,1,98.15,2.36,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.66}]",fulfilled,True,True,False,[],Northwind Co.
500332303,5003323,2002950,1000509,FS-0509-11-BLA,Everyday Sneaker 6,Everyday Sneaker 6 - 11 / Black,11 / Black,1,208.8,0.5,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 16.66}]",fulfilled,True,True,False,[],Northwind Co.
500332304,5003323,2001748,1000292,BJ-0292-33-IND,Relaxed Jean 3,Relaxed Jean 3 - 33 / Indigo,33 / Indigo,1,143.41,2.69,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 11.26}]",fulfilled,True,True,False,[],Northwind Co.
500332400,5003324,2002654,1000420,AB-0420-ONE-CRE,Weekender Bag 4,Weekender Bag 4 - One Size / Cream,One Size / Cream,1,236.51,5.47,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 18.48}]",fulfilled,True,True,False,[],Northwind Co.
500332500,5003325,2003362,1000566,FB-0566-8-BRO,Hiking Boot 18,Hiking Boot 18 - 8 / Brown,8 / Brown,2,168.97,6.59,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 26.51}]",fulfilled,True,True,False,[],Northwind Co.
500332501,5003325,2002957,1000511,FS-0511-8-TAN,High-Top Sneaker 8,High-Top Sneaker 8 - 8 / Tan,8 / Tan,2,205.11,4.57,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 32.45}]",fulfilled,True,True,False,[],Northwind Co.
500332600,5003326,2002993,1000518,FS-0518-7-GRA,Trail Sneaker 15,Trail Sneaker 15 - 7 / Gray,7 / Gray,1,190.93,6.36,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 14.77}]",fulfilled,True,True,False,[],Northwind Co.
500332601,5003326,2001875,1000309,BJ-0309-32-GRA,Skinny Jean 20,Skinny Jean 20 - 32 / Gray,32 / Gray,2,97.55,1.2,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.51}]",fulfilled,True,True,False,[],Northwind Co.
500332602,5003326,2003419,1000577,FD-0577-8-WHI,Slide Sandal 7,Slide Sandal 7 - 8 / White,8 / White,2,80.06,7.98,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 12.17}]",fulfilled,True,True,False,[],Northwind Co.
500332700,5003327,2003752,1000624,LE-0624-M-TER,Collector Variou 39,Collector Variou 39 - M / Terracotta,M / Terracotta,1,85.66,2.59,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.65}]",fulfilled,True,True,False,[],Northwind Co.
500332701,5003327,2000097,1000037,OJ-0037-M-OLI,Classic Jacket 10,Classic Jacket 10 - M / Olive,M / Olive,1,202.09,4.13,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.84}]",fulfilled,True,True,False,[],Northwind Co.
500332800,5003328,2001712,1000286,TR-0286-XL-BLU,Oversized Shirt 42,Oversized Shirt 42 - XL / Blue,XL / Blue,1,58.41,1.79,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.53}]",fulfilled,True,True,False,[],Northwind Co.
500332801,5003328,2002049,1000331,BJ-0331-28-BLA,Classic Jean 42,Classic Jean 42 - 28 / Black,28 / Black,1,115.72,4.98,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.86}]",fulfilled,True,True,False,[],Northwind Co.
500332900,5003329,2003579,1000596,LE-0596-L-TER,Collector Variou 11,Collector Variou 11 - L / Terracotta,L / Terracotta,1,237.66,0.85,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 18.94}]",fulfilled,True,True,False,[],Northwind Co.
500332901,5003329,2001182,1000201,TS-0201-XS-CHA,Ribbed Sweater 12,Ribbed Sweater 12 - XS / Charcoal,XS / Charcoal,2,95.65,0.41,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 15.27}]",fulfilled,True,True,False,[],Northwind Co.
500332902,5003329,2002495,1000397,BS-0397-XS-WHI,Linen Short 3,Linen Short 3 - XS / White,XS / White,1,67.8,0.27,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.4}]",fulfilled,True,True,False,[],Northwind Co.
500332903,5003329,2002501,1000399,BS-0399-XS-NAV,Board Short 5,Board Short 5 - XS / Navy,XS / Navy,2,39.95,3.84,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 6.08}]",fulfilled,True,True,False,[],Northwind Co.
500332904,5003329,2002406,1000386,BP-0386-L-BLA,Chino Pant 37,Chino Pant 37 - L / Black,L / Black,1,96.36,0.72,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.65}]",fulfilled,True,True,False,[],Northwind Co.
500333000,5003330,2002261,1000362,BP-0362-XXL-OLI,Trail Pant 13,Trail Pant 13 - XXL / Olive,XXL / Olive,1,104.87,0.47,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.35}]",fulfilled,True,True,False,[],Northwind Co.
500333001,5003330,2001001,1000175,TT-0175-M-BLA,Vintage T-Shirt 81,Vintage T-Shirt 81 - M / Black,M / Black,1,40.06,0.27,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.18}]",fulfilled,True,True,False,[],Northwind Co.
500333002,5003330,2001153,1000195,TS-0195-L-FOR,Oversized Sweater 6,Oversized Sweater 6 - L / Forest,L / Forest,1,91.19,1.91,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 7.14}]",fulfilled,True,True,False,[],Northwind Co.
500333003,5003330,2003360,1000566,FB-0566-7-BRO,Hiking Boot 18,Hiking Boot 18 - 7 / Brown,7 / Brown,2,150.63,15.03,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 22.9}]",fulfilled,True,True,False,[],Northwind Co.
500333100,5003331,2001753,1000293,BJ-0293-29-BLA,Tapered Jean 4,Tapered Jean 4 - 29 / Black,29 / Black,1,125.36,0.27,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.01}]",fulfilled,True,True,False,[],Northwind Co.
500333101,5003331,2003480,1000582,FD-0582-12-BLA,Sport Sandal 12,Sport Sandal 12 - 12 / Black,12 / Black,2,58.38,1.15,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.25}]",fulfilled,True,True,False,[],Northwind Co.
500333200,5003332,2002828,1000488,AS-0488-M-STR,Merino Sock 7,Merino Sock 7 - M / Striped,M / Striped,1,12.09,0.23,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 0.95}]",fulfilled,True,True,False,[],Northwind Co.
500333300,5003333,2001871,1000309,BJ-0309-31-IND,Skinny Jean 20,Skinny Jean 20 - 31 / Indigo,31 / Indigo,1,103.59,3.24,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.03}]",fulfilled,True,True,False,[],Northwind Co.
500333301,5003333,2002895,1000504,FS-0504-8-GRA,Low-Top Sneaker,Low-Top Sneaker - 8 / Gray,8 / Gray,1,205.9,2.9,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 16.24}]",fulfilled,True,True,False,[],Northwind Co.
500333400,5003334,2003176,1000544,FS-0544-7-NAV,Court Sneaker 41,Court Sneaker 41 - 7 / Navy,7 / Navy,1,104.53,3.69,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 8.07}]",fulfilled,True,True,False,[],Northwind Co.
500333401,5003334,2001033,1000180,TT-0180-L-SKY,Classic T-Shirt 86,Classic T-Shirt 86 - L / Sky Blue,L / Sky Blue,1,48.56,1.96,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.73}]",fulfilled,True,True,False,[],Northwind Co.
500333402,5003334,2000222,1000056,OJ-0056-S-BLA,Summit Jacket 29,Summit Jacket 29 - S / Black,S / Black,1,175.34,3.94,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 13.71}]",fulfilled,True,True,False,[],Northwind Co.
500333500,5003335,2001373,1000231,TS-0231-XS-CAM,Cropped Sweater 42,Cropped Sweater 42 - XS / Camel,XS / Camel,2,148.1,0.01,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 23.7}]",fulfilled,True,True,False,[],Northwind Co.
500333501,5003335,2000938,1000161,TT-0161-XS-BLA,Vintage T-Shirt 67,Vintage T-Shirt 67 - XS / Black,XS / Black,1,56.45,0.44,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.48}]",fulfilled,True,True,False,[],Northwind Co.
500333502,5003335,2000936,1000160,TT-0160-S-SAG,Organic T-Shirt 66,Organic T-Shirt 66 - S / Sage,S / Sage,1,41.35,0.33,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.28}]",fulfilled,True,True,False,[],Northwind Co.
500333503,5003335,2002343,1000376,BP-0376-XS-KHA,Trail Pant 27,Trail Pant 27 - XS / Khaki,XS / Khaki,1,72.44,1.48,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.68}]",fulfilled,True,True,False,[],Northwind Co.
500333600,5003336,2002902,1000504,FS-0504-10-WHI,Low-Top Sneaker,Low-Top Sneaker - 10 / White,10 / White,1,126.12,2.15,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 9.92}]",fulfilled,True,True,False,[],Northwind Co.
500333601,5003336,2002524,1000403,BS-0403-XS-NAV,Linen Short 9,Linen Short 9 - XS / Navy,XS / Navy,1,49.4,0.04,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 3.95}]",fulfilled,True,True,False,[],Northwind Co.
500333700,5003337,2000561,1000104,TT-0104-XL-WHI,Organic T-Shirt 10,Organic T-Shirt 10 - XL / White,XL / White,2,37.04,3.11,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 5.68}]",fulfilled,True,True,False,[],Northwind Co.
500333701,5003337,2001946,1000319,BJ-0319-28-GRA,Straight Jean 30,Straight Jean 30 - 28 / Gray,28 / Gray,1,137.62,0.22,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 10.99}]",fulfilled,True,True,False,[],Northwind Co.
500333800,5003338,2002241,1000359,BP-0359-S-BLA,Jogger Pant 10,Jogger Pant 10 - S / Black,S / Black,2,74.05,3.02,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 11.61}]",fulfilled,True,True,False,[],Northwind Co.
500333900,5003339,2000638,1000116,TT-0116-XS-CRE,Essential T-Shirt 22,Essential T-Shirt 22 - XS / Cream,XS / Cream,1,54.41,0.81,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.29}]",fulfilled,True,True,False,[],Northwind Co.
500333901,5003339,2002637,1000414,BS-0414-M-WHI,Chino Short 20,Chino Short 20 - M / White,M / White,1,58.5,0.64,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 4.63}]",fulfilled,True,True,False,[],Northwind Co.
500333902,5003339,2003758,1000624,LE-0624-XL-TER,Collector Variou 39,Collector Variou 39 - XL / Terracotta,XL / Terracotta,1,269.11,3.51,"[{""title"": ""Tax"", ""rate"": 0.08, ""price"": 21.25}]",fulfilled,True,True,False,[],Northwind Co.
